stop_name,zone_id,stop_id,stop_lat,stop_lon
Ashrama Ramohalli,35671,35671,12.90627,77.42882
Ashraya Badavane,23193,23193,12.97871,77.47403
Ashwath Nagara,21666,21666,13.05289,77.63144
Ashwath Nagara,21667,21667,13.05274,77.63125
Ashwath Nagara Cross,21668,21668,13.05078,77.63054
Ashwath Nagara Cross,21669,21669,13.05075,77.63067
Ashwathkatte Kodihalli,29580,29580,13.0186,77.81054
Ashwathkatte Kodihalli,35670,35670,13.01858,77.81063
Ashwathkatte Manorayanapalya,23196,23196,13.02801,77.60443
Ashwathkatte Manorayanapalya,23347,23347,13.028,77.60436
Ashwathkatte Sultanpalya,23197,23197,13.02463,77.60339
Ashwathkatte Sultanpalya,23345,23345,13.02463,77.60335
Ashwathnagara,20610,20610,13.02679,77.57984
Ashwathnagara,23198,23198,13.02691,77.57973
Ashwathnagara,38802,38802,13.02698,77.57975
Asian Paints Dabaspet,36066,36066,13.23008,77.27239
Aspire bee School,36556,36556,12.87915,77.72373
Athimagere Gate,23201,23201,12.87458,77.28357
Attibele,29585,29585,12.77799,77.76976
Attibele,31853,31853,12.77798,77.7699
Attibele Bus Stand,21670,21670,12.77896,77.77086
Attibele Bus Stand,21671,21671,12.77958,77.77061
Attibele Bus Stand,21672,21672,12.77954,77.77046
Attibele Bus Stand,21673,21673,12.77865,77.77077
Attibele Sulibele,29586,29586,13.16987,77.79388
Attibele Sulibele,35665,35665,13.1698,77.79387
Attiguppe,20613,20613,12.95789,77.53385
Attiguppe,21674,21674,12.95786,77.53431
Attiguppe,23208,23208,12.95785,77.53437
Attiguppe,35427,35427,12.95809,77.53395
Attiguppe Metro Station,39679,39679,12.96245,77.53377
Attivatta,29587,29587,13.08812,77.85348
Attivatta Gate,31854,31854,13.09743,77.85521
Attivatta Gate,35663,35663,13.09724,77.85527
Atturu,23211,23211,13.10653,77.56578
Atturu,23212,23212,13.09855,77.85864
Atturu,23213,23213,13.09877,77.85841
Atturu,23214,23214,13.10649,77.56577
Atturu Layout,21675,21675,13.09774,77.56766
Atturu Layout,21676,21676,13.09792,77.56753
Atturu Layout,38903,38903,13.09789,77.56703
Atturu Layout,38904,38904,13.09791,77.56706
Atturu Layout Vegetable Market,29590,29590,13.10078,77.56685
Atturu Layout Vegetable Market,35662,35662,13.10081,77.56689
Austin Town,21677,21677,12.96157,77.61345
Austin Town,23672,23672,12.96152,77.61459
Austin Town Neelasandra,29591,29591,12.9616,77.61254
Auto Gas/Royal School,28061,28061,12.90133,77.58585
Avadadenahalli Gate,23216,23216,12.74649,77.7078
Avadadenahalli Gate,23840,23840,12.74668,77.70779
Avalahalli,21679,21679,12.87283,77.56661
Avalahalli,21682,21682,12.8728,77.56655
Avalahalli,23217,23217,13.1353,77.5691
Avalahalli,23220,23220,13.1352,77.56928
Avalahalli BDA Layout,21684,21684,12.87222,77.56118
Avalahalli BDA Layout,29592,29592,12.87386,77.56153
Avalahalli BDA Layout,35661,35661,12.87383,77.56154
Avalahalli BDA Park Girinagara,21685,21685,12.94328,77.54311
Avalahalli BDA Park Girinagara,21686,21686,12.94332,77.54271
Avalahalli Electronic City,29593,29593,12.86966,77.71175
Avalahalli Electronic City,35660,35660,12.86957,77.71163
Avalahalli Hosakote,21680,21680,13.0355,77.73575
Avalahalli Hosakote,23219,23219,13.03605,77.7358
Avalahalli Hosakote,23221,23221,13.03591,77.73531
Avalahalli New BDA Layout,29594,29594,12.9434,77.53675
Avalahalli New BDA Layout,35659,35659,12.94341,77.53685
Avalakuppe,39401,39401,13.00108,77.33102
Avalakuppe,39402,39402,13.00115,77.33101
Avalakuppe Cross,29596,29596,13.02376,77.34841
Avalakuppe Cross,35657,35657,13.02384,77.34843
Avaragere,29598,29598,12.81999,77.38085
Avaragere,35655,35655,12.82,77.3808
Avaragere Cross,29599,29599,12.80957,77.37782
Avaragere Cross,35654,35654,12.80962,77.37784
Avarehalli,35653,35653,12.89926,77.33696
Avasarala Factory Kanakapura Road,29601,29601,12.78211,77.49263
Avasarala Factory Kanakapura Road,35652,35652,12.78204,77.49265
Avathi,29602,29602,13.29633,77.72548
Avathi,35651,35651,13.29627,77.7256
Avathi,37671,37671,13.29642,77.72582
Avathi,37672,37672,13.29638,77.72579
Averahalli,29603,29603,13.03508,77.41617
Averahalli,35650,35650,13.03503,77.41612
Averahalli Cross,29606,29606,13.04392,77.41493
Averahalli Cross,31855,31855,13.03343,77.42184
Averahalli Cross,31856,31856,13.04391,77.4149
Averahalli Cross,35649,35649,13.03337,77.42186
Avinash Petrol Bunk,23235,23235,12.99045,77.58862
Ayurvedic Hospital Bodhanahosahalli,23236,23236,12.96969,77.8004
Ayurvedic Hospital Bodhanahosahalli,23569,23569,12.96962,77.80022
Ayyappa Nagara  Sadaramangala,23238,23238,13.00426,77.70997
Ayyappa Nagara Muneshwara Temple Sadaramangala,35070,35070,13.00445,77.71243
Ayyappa Nagara Muneshwara Temple Sadaramangala,35307,35307,13.00451,77.7124
Ayyappa Nagara Sadaramangala,24258,24258,13.00431,77.71002
Ayyappa School Kereguddadahalli,23240,23240,13.07468,77.517
Ayyappa Temple Jalahalli Cross,21688,21688,13.04623,77.52243
Ayyappa Temple Jalahalli Cross,21689,21689,13.0461,77.52231
Ayyappa Temple Yeshawanthapura,21690,21690,13.02164,77.56317
Ayyappa Temple Yeshawanthapura,21691,21691,13.02162,77.56312
Ayyappaswamy Temple Madivala,35646,35646,12.92478,77.61791
Aziz Palya,29612,29612,13.02711,77.36691
Aziz Palya,35645,35645,13.02706,77.36695
B Channasandra,23246,23246,13.01,77.6576
B Channasandra,23247,23247,13.01006,77.6575
B Channasandra,23248,23248,13.0102,77.6576
B Channasandra Bridge(Ramamurthy Nagara Ring Road),20614,20614,13.01128,77.66242
B Channasandra Bridge(Ramamurthy Nagara Ring Road),21459,21459,13.01354,77.66209
B Channasandra Bridge(Ramamurthy Nagara Ring Road),21692,21692,13.01329,77.66193
B Channasandra Bridge(Ramamurthy Nagara Ring Road),21694,21694,13.01311,77.66257
B Channasandra Bridge(Ramamurthy Nagara Ring Road),21695,21695,13.01318,77.66272
B Channasandra Bridge(Ramamurthy Nagara Ring Road),22651,22651,13.01124,77.66226
B Channasandra Bridge(Ramamurthy Nagara Ring Road),37623,37623,13.01229,77.66199
B Hosur Circle,29613,29613,12.7425,77.44816
B Hosur Circle,35644,35644,12.74247,77.4482
B Hosur Water Tank,29614,29614,12.74258,77.45109
B K Nagara Cross,39628,39628,12.99063,77.40285
B K Nagara Cross,39629,39629,12.99067,77.4029
B Marenahalli,29615,29615,13.16635,77.73759
B Marenahalli,35642,35642,13.16626,77.73752
B Marenahalli,37948,37948,13.17023,77.73952
B Marenahalli,39206,39206,13.17016,77.73924
B Nagasandra,29616,29616,12.94436,77.65279
B Nagasandra,35641,35641,12.94429,77.65284
B Narayanapura,21696,21696,13.00042,77.68444
B Narayanapura,21697,21697,13.0002,77.68443
B Narayanapura Ring Road,20615,20615,12.99583,77.68417
B Narayanapura Ring Road,20616,20616,12.99589,77.68387
B Palya Razakapalya,29617,29617,13.1444,77.65941
B Palya Razakapalya,35640,35640,13.14436,77.6594
BCC Layout,31927,31927,12.95128,77.52978
BCC Layout Cross,29805,29805,12.95473,77.53486
BCMC Layout Raghuvanahalli,29807,29807,12.87838,77.54934
BCMC Layout Raghuvanahalli,31928,31928,12.87833,77.54947
BDA Complex Banashankari 2nd Stage,23373,23373,12.9247,77.56428
BDA Complex Banashankari 2nd Stage,24341,24341,12.92448,77.56464
BDA Complex Cross Nagarabhavi,29809,29809,12.97211,77.51293
BDA Complex Cross Nagarabhavi,31929,31929,12.97199,77.51278
BDA Complex HBR Layout,29811,29811,13.02589,77.62809
BDA Complex HBR Layout,31930,31930,13.02577,77.62812
BDA Complex HSR Layout,23716,23716,12.91294,77.63807
BDA Complex HSR Layout,23925,23925,12.91293,77.63814
BDA Complex Koramangala,21730,21730,12.93074,77.62237
BDA Complex Koramangala,21731,21731,12.93076,77.62212
BDA Complex Nagarabhavi,29813,29813,12.97983,77.51054
BDA Complex Nagarabhavi,35397,35397,12.97958,77.51064
BDA Complex Nagarabhavi,35404,35404,12.97938,77.51073
BDA Park Bande Maramma Temple,31932,31932,12.96948,77.5148
BDS Nagara,29820,29820,13.0657,77.64308
BDS Nagara,31934,31934,13.06583,77.64305
BEL Circle,20636,20636,13.04639,77.55583
BEL Circle,20637,20637,13.0452,77.55669
BEL Circle,21463,21463,13.04376,77.55806
BEL Circle,21464,21464,13.04402,77.55489
BEL Circle,21734,21734,13.04588,77.55654
BEL Circle,29841,29841,13.04339,77.55713
BEL Factory,21735,21735,13.04887,77.55861
BEL Hospital,21736,21736,13.05016,77.55749
BEL Hospital,21737,21737,13.05019,77.55747
BEL Layout Dasanapura,29843,29843,13.08929,77.42317
BEL Layout Dasanapura,31946,31946,13.08927,77.4232
BEL Market,31947,31947,13.0518,77.55189
BEL Market 1,35683,35683,13.05192,77.5519
BEML Complex,29870,29870,12.91968,77.52026
BEML Complex,31960,31960,12.91963,77.52023
BEML Factory,36497,36497,12.97146,77.65908
BEML Gate,21743,21743,12.97146,77.65859
BEML Gate,24153,24153,12.9713,77.6588
BEML Layout 5th Stage,35925,35925,12.90692,77.52105
BEML Layout 5th Stage,39073,39073,12.90682,77.52098
BEML Layout 5th stage,29871,29871,12.90685,77.52137
BEML Layout Gate,20640,20640,12.96083,77.71641
BEML Layout Gate,20641,20641,12.96054,77.7165
BEML Layout Mylasandra 7th Stage,38830,38830,12.91274,77.50063
BEML Layout Mylasandra 7th Stage,38831,38831,12.91265,77.50051
BGS College Chikkaballapura,38000,38000,13.39551,77.72662
BGS College Chikkaballapura,38001,38001,13.39584,77.72679
BGS College Gate Devagere,29953,29953,12.84759,77.46868
BGS College Gate Devagere,32007,32007,12.84762,77.46871
BGS Health City,29956,29956,12.90313,77.49819
BGS Health City Gate Abhiman Studio,21753,21753,12.90712,77.49911
BGS Health City Gate Abhiman Studio,21754,21754,12.90706,77.49915
BGS International Residential School,32009,32009,12.84672,77.46354
BGS PU College Thotagere,20658,20658,13.14428,77.45146
BGS PU College Thotagere,29959,29959,13.14425,77.45143
BGS School Banandur,29961,29961,12.77941,77.39728
BGS School Banandur,32010,32010,12.77952,77.39727
BHEL,20661,20661,12.94874,77.53559
BHEL,20662,20662,12.84492,77.66026
BHEL,20663,20663,12.8452,77.66026
BHEL,20664,20664,12.94872,77.53583
BHEL,23997,23997,12.84506,77.65993
BHEL Concord Layout,32036,32036,12.90822,77.50942
BHEL Layout,32037,32037,12.91624,77.50835
BHEL Layout Cross,30018,30018,12.91577,77.51103
BHEL Layout Cross,32038,32038,12.91617,77.51305
BHEL Layout Cross,32039,32039,12.91583,77.51098
BHEL Layout Maramma Temple,32040,32040,12.92192,77.5088
BHEL Layout Water Tank,30022,30022,12.91895,77.50906
BHEL Layout Water Tank,32041,32041,12.91904,77.50901
BHOGA NANDISWARA TEMPLE,38881,38881,13.38634,77.69787
BIES Kuduregere,32073,32073,13.06247,77.46964
BK Circle,30131,30131,12.87067,77.58316
BK Circle,32100,32100,12.87062,77.58325
BK Circle,35060,35060,12.87056,77.58309
BME-1 NICE Road,30136,30136,12.91943,77.53179
BME-1 NICE Road,32101,32101,12.91947,77.53196
BME-2 NICE Road,30138,30138,12.89331,77.51354
BME-2 NICE Road,32102,32102,12.89344,77.51345
BMSIT College Campus Yelahanka,30141,30141,13.1337,77.56811
BMTC Training Centre,30147,30147,13.01991,77.44837
BMTC Training Centre,32105,32105,13.01994,77.44841
BN Bachegowda Badavane,30148,30148,12.9627,77.84542
BN Bachegowda Badavane Colony,30150,30150,12.96279,77.84504
BN Bachegowda Badavane Colony,32106,32106,12.96278,77.84512
BOB Colony,38508,38508,12.89299,77.5864
BP Indian School Nelamangala,30189,30189,13.0877,77.37529
BP Indian School Nelamangala,32126,32126,13.08764,77.37555
BPL,20680,20680,12.98525,77.74828
BPL,20681,20681,12.98531,77.74768
BPL,35109,35109,12.88702,77.59697
BPL,35232,35232,12.88691,77.59676
BPL,37197,37197,12.98545,77.74784
BRV Talkies Cubbon Road,21785,21785,12.97911,77.60273
BRV Talkies Cubbon Road,30209,30209,12.97941,77.60223
BSF Yelahanka,30211,30211,13.12915,77.60494
BSF Yelahanka,32135,32135,13.12912,77.60492
BTL College,21786,21786,12.81185,77.69485
BTL College,21787,21787,12.8117,77.69472
BTM 4th Stage Circle,39774,39774,12.8868,77.61507
BTM 4th Stage Circle,39775,39775,12.88669,77.61506
BTM Layout 16th Main,20571,20571,12.91644,77.60928
BTM Layout 16th Main,20572,20572,12.91669,77.60912
BTM Layout 16th Main,31345,31345,12.91627,77.61014
BTM Layout 4 Phase (ELC RTO Office),39479,39479,12.88683,77.61115
BTM Layout 4 Phase (ELC RTO Office),39766,39766,12.88678,77.6104
BTM Layout 4 Phase (ELC RTO Office),39767,39767,12.88672,77.61055
BTM Layout 4th Stage Stadium,39701,39701,12.88337,77.61516
BTM Layout Water Tank,20688,20688,12.91654,77.60711
BTM Layout Water Tank,20689,20689,12.91673,77.60713
BTR Garden,23327,23327,12.89033,77.64645
BTR Garden,23329,23329,12.89028,77.64662
BTS Layout Basaveshwaranagara,23989,23989,12.97707,77.48056
BTS Layout Basaveshwaranagara,24291,24291,12.97704,77.4804
BUC ADM Block,20646,20646,12.95005,77.50086
BUC ADM Block,35428,35428,12.95007,77.50069
BUC Ladies Hostel,20650,20650,12.94184,77.50601
BUC Ladies Hostel,20651,20651,12.94195,77.50599
BUC Library,20652,20652,12.94439,77.50435
BUC Library,24363,24363,12.9443,77.50421
BUC Quarters,20655,20655,12.95203,77.49917
BWSSB Quarters Nayandahalli,20690,20690,12.94013,77.52412
BWSSB Quarters Nayandahalli,20691,20691,12.93987,77.5236
BWSSB Quaters Harohalli,39366,39366,12.66841,77.45685
BWSSB Quaters Harohalli,39367,39367,12.66836,77.457
BWSSB Tavarekere,30241,30241,12.96999,77.39935
BWSSB Tavarekere,32150,32150,12.97007,77.39937
Babasahebarapalya,29619,29619,12.90132,77.46264
Babusabpalya,20617,20617,13.0226,77.64702
Babusabpalya,20618,20618,13.02274,77.64721
Babusabpalya 302,37934,37934,13.02285,77.64747
Bachahalli Gate,29620,29620,13.21219,77.6732
Bachahalli Gate,35638,35638,13.21205,77.67332
Bachahalli Government School,38757,38757,13.25289,77.59419
Bachenahatti,29622,29622,12.95486,77.30405
Bachenahatti,35636,35636,12.95479,77.30404
Badekatte,29623,29623,12.8181,77.48975
Badekatte,35635,35635,12.81806,77.48975
Badesab Doddi RV PU College,39699,39699,12.70789,77.45403
Badrapura,23263,23263,12.87177,77.42746
Bagalagunte,20619,20619,13.05665,77.50735
Bagalagunte,20620,20620,13.05657,77.50728
Bagalur,21698,21698,13.13456,77.66816
Bagalur,21699,21699,13.13452,77.66809
Bagalur,23267,23267,13.13461,77.66794
Bagalur Colony,29624,29624,13.14146,77.67118
Bagalur Colony,35634,35634,13.14146,77.6713
Bagalur Cross,29626,29626,13.12198,77.61061
Bagalur Cross,31858,31858,13.12182,77.61128
Bagalur Cross,35633,35633,13.12211,77.61116
Bagalur Cross,38375,38375,13.12174,77.61129
Bagalur Sante/ CMR University Cross,39919,39919,13.13187,77.66215
Bagalur Sante/ CMR University Cross,39920,39920,13.13211,77.66222
Bagalur Santhe Circle,31859,31859,13.13351,77.66675
Bagalur Santhe‌ Circle,21700,21700,13.1334,77.66686
Bagluru Old police Station,38653,38653,13.12977,77.6667
Bagluru Old police Station,38654,38654,13.12952,77.66661
Bagmane Tech Park,21701,21701,12.98076,77.65642
Bagmane Tech Park,21702,21702,12.98065,77.65654
Baguru,23272,23272,12.89645,77.84275
Baguru,23403,23403,12.89677,77.84224
Baguru Colony,23273,23273,12.89515,77.84536
Baguru Colony,23404,23404,12.89528,77.84535
Bakery 1st Main Road,39441,39441,12.99435,77.57801
Bakery 1st Main Road,39442,39442,12.99436,77.57794
Baladimmanahalli,29631,29631,13.18959,77.74336
Baladimmanahalli,35631,35631,13.1898,77.74341
Balageranahalli Cross,35629,35629,12.78744,77.73468
Balagere,29634,29634,12.9396,77.72902
Balagere,35628,35628,12.93963,77.72901
Balaji Apartment HSR Layout,29635,29635,12.90497,77.64899
Balaji Apartment HSR Layout,35627,35627,12.90496,77.64895
Balaji Badavane Sulikere,38389,38389,12.93564,77.44327
Balaji Badavane Sulikere,38390,38390,12.93568,77.44324
Balaji Layout,29636,29636,12.96007,77.4893
Balaji Layout,35626,35626,12.96005,77.48925
Balaji Layout 100ft Road,35625,35625,12.87772,77.53984
Balaji Theatre Magadi,29638,29638,12.96057,77.23686
Balaji Theatre Magadi,35624,35624,12.96052,77.23689
Balavikas International School,23283,23283,12.96696,77.51453
Balavikas School Gidadakonenahalli,23284,23284,12.97008,77.4914
Balekatte,29639,29639,12.9279,77.21035
Balekatte,35623,35623,12.92788,77.2103
Balenahalli,23289,23289,12.89571,77.19355
Balenahalli,23290,23290,12.89568,77.19349
Balepura,29641,29641,13.1992,77.77895
Balepura,35621,35621,13.19918,77.77898
Balepura Gate,21703,21703,13.19791,77.77734
Balepura Gate,29643,29643,13.19786,77.77725
Balepura Gate,31860,31860,13.19764,77.77686
Baleveeranahalli,29644,29644,13.0186,77.39394
Baleveeranahalli,35620,35620,13.01854,77.39391
Balluru,35619,35619,12.75424,77.78728
Balluru Cross,29646,29646,12.74978,77.77932
Balluru Cross,35618,35618,12.74971,77.77934
Baluvanahalli Cross,29648,29648,13.2624,77.8082
Baluvanahalli Cross,39386,39386,13.26239,77.80826
Bamboo Bazaar,21704,21704,12.99191,77.60342
Bamboo Bazaar,21706,21706,12.99204,77.60397
Banandur Circle,29656,29656,12.77536,77.39841
Banandur Circle,31861,31861,12.77538,77.39844
Bananduru,29654,29654,12.77677,77.3979
Bananduru,35609,35609,12.77677,77.39795
Banarahalli,29657,29657,12.95716,77.86284
Banasawadi,22673,22673,13.01452,77.65234
Banasawadi,36255,36255,13.01441,77.65102
Banasawadi 100 Feet Road,37807,37807,13.01513,77.64963
Banasawadi 100 Feet Road,37808,37808,13.01508,77.64969
Banashankari,21711,21711,12.91631,77.57373
Banashankari 1st Stage Muneshwara Block KEB,21709,21709,12.94211,77.55079
Banashankari 1st Stage Muneshwara Block KEB,21710,21710,12.94213,77.55061
Banashankari 3rd Stage 3rd Phase,31865,31865,12.92763,77.5514
Banashankari 3rd Stage 3rd Phase,31866,31866,12.92761,77.55125
Banashankari 5th Stage,29670,29670,12.9022,77.52809
Banashankari 6th Phase 5th Block,39828,39828,12.87945,77.5075
Banashankari 6th Phase 5th Block,39829,39829,12.8793,77.50748
Banashankari Bus Station,20621,20621,12.91765,77.57403
Banashankari Bus Station,20623,20623,12.91779,77.57272
Banashankari Bus Station,20624,20624,12.91736,77.5727
Banashankari Hunasemara,21712,21712,12.92097,77.57407
Banashankari Hunasemara,21713,21713,12.92084,77.57414
Banashankari Hunasemara,22062,22062,12.91966,77.57413
Banashankari Layout,39904,39904,12.96272,77.44299
Banashankari Layout,39905,39905,12.9628,77.44303
Banashankari Post Office,29673,29673,12.92629,77.56991
Banashankari Post Office,31869,31869,12.92623,77.56995
Banaswadi Fire Station,31862,31862,13.01131,77.64604
Banawadi,29675,29675,13.11759,77.25546
Banawadi,31870,31870,13.11756,77.25544
Bandaiahanapalya,20625,20625,13.18654,77.44337
Bandaiahanapalya,29676,29676,13.18652,77.44332
Bandapura,29678,29678,12.76981,77.72655
Bandapura,31871,31871,12.76982,77.72653
Bandapura Gate,21714,21714,13.04174,77.74453
Bandapura Gate,21715,21715,13.04228,77.74459
Bande Bommasandra,29680,29680,13.07664,77.68072
Bande Bommasandra,31872,31872,13.07672,77.6809
Bande Bommasandra Cross,29682,29682,13.08119,77.6824
Bande Bommasandra Cross,31873,31873,13.08123,77.68241
Bande Inorpalya,29684,29684,12.9366,77.36241
Bande Inorpalya,31874,31874,12.93666,77.36236
Bande Kodigehalli,29686,29686,13.17216,77.69082
Bande Kodigehalli palya,38638,38638,13.1735,77.7063
Bande Kodigehalli palya,38639,38639,13.17346,77.7061
Bande Kodigehallipalya Cross,29690,29690,13.17283,77.69107
Bande Kodigehallipalya Cross,31876,31876,13.17275,77.691
Bande Maramma Bus Station,29691,29691,12.96697,77.51613
Bande Mutt Badavane Radiant Enclave,31877,31877,12.91277,77.47358
Bande Mutt Gate Kengeri,29696,29696,12.91911,77.47745
Bande Mutt Gate Kengeri,31878,31878,12.91899,77.47749
Bande Mutt Kunchugal,37784,37784,13.10656,77.25913
Bande kodigehalli,29685,29685,13.17202,77.69075
Bandi Reddy Circle,29699,29699,12.99141,77.56389
Bandi Reddy Circle,31879,31879,12.99141,77.56384
Bangarappa Nagara,29703,29703,12.92477,77.52634
Banglow Sulikere,29705,29705,12.93298,77.45186
Banglow Sulikere,31881,31881,12.93304,77.45183
Banjara Layout,29707,29707,13.03837,77.66527
Banjara Layout,31882,31882,13.03833,77.66531
Banjarapalya,29709,29709,12.8304,77.48572
Banjarapalya,31883,31883,12.83036,77.48568
Bank Amruthahalli,29711,29711,13.066,77.59824
Bank Amruthahalli,31884,31884,13.06604,77.59824
Bank Circle Bashettyhalli,29713,29713,13.258,77.55271
Bank Circle Bashettyhalli,31885,31885,13.25811,77.55281
Bank Colony,21716,21716,12.93864,77.55305
Bank Colony,21717,21717,12.93861,77.55326
Bannerughatta Circle,29716,29716,12.81382,77.58103
